Date,Symbol,Open,High,Low,Close,Volume,Marketcap
2021-10-29,MSFT,324.14,332,323.9,331.64,26504382,8789913246.48
2021-11-01,MSFT,331.4,331.49,326.37,329.38,22920008,7549392235.04
2021-11-02,MSFT,330.21,333.45,330,333.26,21366225,7120508143.5
2021-11-03,MSFT,334.15,334.9,330.65,333.98,16800906,5611166585.88
2021-11-04,MSFT,333.07,336.54,329.51,336.46,19740179,6641780626.34
2021-11-05,MSFT,338.6,338.86,334.4217,336.11,18428508,6194005823.88
2018-11-05,NAT,3.03,3.17,2.9634,3.09,1707301,5275560.09
2018-11-06,NAT,3.1,3.31,3.07,3.3,4017739,13258538.7
2018-11-07,NAT,3.35,3.41,3.24,3.41,2852297,9726332.77
2018-11-08,NAT,3.46,3.47,3.213,3.26,1591810,5189300.6
2018-11-09,NAT,3.3,3.41,3.195,3.38,1651377,5581654.26
2018-11-12,NAT,3.19,3.25,2.91,2.95,2354524,6945845.8
2018-11-13,NAT,2.98,3.12,2.84,2.86,1451993,4152699.98
2018-11-14,NAT,3,3,2.85,2.905,2373267,6894340.635
2018-11-15,NAT,2.85,2.98,2.82,2.91,1184310,3446342.1
2018-11-16,NAT,2.9,2.94,2.79,2.88,1114139,3208720.32
2018-11-19,NAT,2.85,3.06,2.85,3.06,2062442,6311072.52
2018-11-20,NAT,2.95,3.05,2.86,2.87,1752211,5028845.57
2018-11-21,NAT,2.89,3.04,2.89,2.955,1018460,3009549.3
2018-11-23,NAT,2.91,3,2.9,2.93,532672,1560728.96
2018-11-26,NAT,2.9,2.94,2.71,2.83,1647915,4663599.45
2018-11-27,NAT,2.8,3.13,2.8,3.075,1446188,4447028.1
2018-11-28,NAT,3.05,3.37,3.03,3.27,2558613,8366664.51
2018-11-29,NAT,3.26,3.34,3.15,3.19,1361366,4342757.54
2018-11-30,NAT,3.14,3.15,2.91,2.96,1959002,5798645.92
2018-12-03,NAT,3,3.08,2.95,3.03,941183,2851784.49
2018-12-04,NAT,3.02,3.05,2.83,2.86,1189162,3401003.32
2018-12-06,NAT,2.81,2.85,2.61,2.78,2230865,6201804.7
2018-12-07,NAT,2.82,2.82,2.71,2.77,894994,2479133.38
2018-12-10,NAT,2.73,2.79,2.61,2.75,1204357,3311981.75
2018-12-11,NAT,2.79,2.84,2.6818,2.735,795058,2174483.63
2018-12-12,NAT,2.74,2.82,2.64,2.66,911397,2424316.02
2018-12-13,NAT,2.66,2.68,2.5,2.5,1692193,4230482.5
2018-12-14,NAT,2.49,2.61,2.49,2.51,918187,2304649.37
2018-12-17,NAT,2.48,2.54,2.26,2.3,1944479,4472301.7
2018-12-18,NAT,2.28,2.3,2.13,2.18,1319098,2875633.64
2018-12-19,NAT,2.2,2.33,2.16,2.19,1560749,3418040.31
2018-12-20,NAT,2.16,2.23,1.99,2.02,2679092,5411765.84
2018-12-21,NAT,2.09,2.1599,2.03,2.03,1481084,3006600.52
2018-12-24,NAT,2.03,2.14,2.02,2.03,820793,1666209.79
2018-12-26,NAT,2.04,2.1,1.96,2.09,1516802,3170116.18
2018-12-27,NAT,2.05,2.09,1.96,2.05,1480659,3035350.95
2018-12-28,NAT,2.05,2.07,1.97,1.985,1509905,2997161.425
2018-12-31,NAT,1.98,2.08,1.97,2,2028893,4057786
2019-01-02,NAT,1.98,2.14,1.98,2.11,1128089,2380267.79
2019-01-03,NAT,2.08,2.125,2.02,2.06,820041,1689284.46
2019-01-04,NAT,2.09,2.24,2.09,2.22,1027249,2280492.78
2019-01-07,NAT,2.22,2.34,2.2,2.2601,1141520,2579949.352
2019-01-08,NAT,2.3,2.3,2.18,2.2,1249326,2748517.2
2019-01-09,NAT,2.25,2.27,2.13,2.155,815097,1756534.035
2019-01-10,NAT,2.11,2.1325,2.02,2.095,718101,1504421.595
2019-01-11,NAT,2.1,2.115,2.05,2.08,472389,982569.12
2019-01-14,NAT,2.07,2.11,2.01,2.01,1042449,2095322.49
2019-01-15,NAT,2.05,2.11,2.02,2.09,775106,1619971.54
2019-01-16,NAT,2.1,2.18,2.05,2.09,1366232,2855424.88
2019-01-17,NAT,2.08,2.15,2.04,2.045,1151826,2355484.17
2019-01-18,NAT,2.06,2.18,2.05,2.165,2406422,5209903.63
2019-01-22,NAT,2.13,2.18,2.085,2.105,943214,1985465.47
2019-01-23,NAT,2.12,2.15,2.05,2.07,724388,1499483.16
2019-01-24,NAT,2.08,2.1,2.05,2.07,352384,729434.88
2019-01-25,NAT,2.07,2.14,2.07,2.1,441313,926757.3
2019-01-28,NAT,2.09,2.11,2.04,2.065,905592,1870047.48
2019-01-29,NAT,2.07,2.08,2.01,2.03,1243658,2524625.74
2019-01-30,NAT,2.04,2.075,2.01,2.05,1052203,2157016.15
2019-01-31,NAT,2.07,2.129,2.05,2.065,880240,1817695.6
2019-02-01,NAT,2.06,2.08,2.0099,2.01,1186932,2385733.32
2019-02-04,NAT,2.04,2.055,2.01,2.02,1358692,2744557.84
2019-02-05,NAT,2.02,2.055,1.93,1.98,2710291,5366376.18
2019-02-06,NAT,1.98,2,1.89,1.935,1886800,3650958
2019-02-07,NAT,1.94,1.94,1.83,1.85,1918828,3549831.8
2019-02-08,NAT,1.85,1.88,1.81,1.825,1439314,2626748.05
2019-02-11,NAT,1.84,2,1.82,1.995,1259457,2512616.715
2019-02-12,NAT,2.05,2.17,2.01,2.1,2328285,4889398.5
2019-02-13,NAT,2.09,2.2,2.04,2.13,1169356,2490728.28
2019-02-14,NAT,2.11,2.21,2.11,2.2003,1293618,2846347.6854
2019-02-15,NAT,2.22,2.29,2.21,2.275,1132295,2575971.125
2019-02-21,NAT,2.28,2.31,2.245,2.29,1321481,3026191.49
2019-02-22,NAT,2.28,2.38,2.25,2.375,1212756,2880295.5
2019-02-25,NAT,2.38,2.38,2.24,2.24,1440229,3226112.96
2019-02-26,NAT,2.24,2.3,2.2237,2.24,831178,1861838.72
2019-02-27,NAT,2.26,2.29,2.2,2.25,750410,1688422.5
2019-02-28,NAT,2.22,2.28,2.18,2.27,918526,2085054.02
2019-03-01,NAT,2.27,2.315,2.25,2.295,687781,1578457.395
2019-03-04,NAT,2.31,2.33,2.16,2.2,1849901,4069782.2
2019-03-05,NAT,2.19,2.19,2.075,2.115,1557737,3294613.755
2019-03-06,NAT,2.11,2.14,2.03,2.04,1403504,2863148.16
2019-03-07,NAT,2.04,2.15,2.01,2.11,1318739,2782539.29
2019-03-08,NAT,2.09,2.12,2.04,2.055,877654,1803578.97
2019-03-11,NAT,2.08,2.12,2.06,2.11,853369,1800608.59
2019-03-12,NAT,2.12,2.19,2.11,2.17,840618,1824141.06
2019-03-13,NAT,2.17,2.19,2.08,2.09,816200,1705858
2019-03-14,NAT,2.09,2.14,2.08,2.1,571027,1199156.7
2019-03-15,NAT,2.11,2.14,2.06,2.06,1023560,2108533.6
2019-03-18,NAT,2.07,2.1735,2.06,2.16,1440095,3110605.2
2019-03-19,NAT,2.15,2.16,2.08,2.095,1293882,2710682.79
2019-03-20,NAT,2.08,2.12,2.04,2.09,1073849,2244344.41
2019-03-21,NAT,2.08,2.17,2.08,2.13,1147574,2444332.62
2019-03-22,NAT,2.1,2.1,2.02,2.04,1366682,2788031.28
2019-03-25,NAT,2.04,2.08,1.99,2.05,982909,2014963.45
2019-03-26,NAT,2.07,2.08,2,2.02,832944,1682546.88
2019-03-27,NAT,2.02,2.04,1.97,2.04,866739,1768147.56
2019-03-28,NAT,2.02,2.06,2,2.04,717301,1463294.04
2019-03-29,NAT,2.06,2.065,2,2.02,610911,1234040.22
2019-04-01,NAT,1.9,1.99,1.9,1.955,1084587,2120367.585
2019-04-02,NAT,1.95,1.96,1.85,1.9,2111718,4012264.2
2019-04-03,NAT,1.93,1.95,1.84,1.85,1716514,3175550.9
2019-04-04,NAT,1.86,1.9,1.835,1.865,918837,1713631.005
2019-04-05,NAT,1.87,1.88,1.83,1.85,1155815,2138257.75
2019-04-08,NAT,1.88,1.95,1.87,1.94,1520656,2950072.64
2019-04-09,NAT,1.94,1.95,1.87,1.905,1344005,2560329.525
2019-04-10,NAT,1.92,2.13,1.92,2.1,2369432,4975807.2
2019-04-11,NAT,2.1,2.15,2.04,2.08,2120627,4410904.16
2019-04-12,NAT,2.11,2.12,2.045,2.08,1044782,2173146.56
2019-04-15,NAT,2.09,2.12,2.06,2.115,841839,1780489.485
2019-04-16,NAT,2.11,2.13,2.07,2.12,483860,1025783.2
2019-04-17,NAT,2.12,2.12,2.035,2.05,902090,1849284.5
2019-04-18,NAT,2.05,2.09,1.99,2.05,709120,1453696
2019-04-22,NAT,2.05,2.105,2.01,2.095,971884,2036096.98
2019-04-23,NAT,2.1,2.15,2.05,2.135,743820,1588055.7
2019-04-24,NAT,2.13,2.18,2.13,2.145,885109,1898558.805
2019-04-25,NAT,2.14,2.15,2.06,2.08,831971,1730499.68
2019-04-26,NAT,2.08,2.11,2.02,2.09,648872,1356142.48
2019-04-29,NAT,2.09,2.15,2.055,2.15,877380,1886367
2019-04-30,NAT,2.14,2.17,2.1,2.14,638253,1365861.42
2019-05-01,NAT,2.14,2.16,2.07,2.09,678497,1418058.73
2019-05-02,NAT,2.07,2.17,2.07,2.15,784246,1686128.9
2019-05-03,NAT,2.16,2.23,2.13,2.21,1045256,2310015.76
2019-05-06,NAT,2.14,2.19,2.115,2.16,737682,1593393.12
2019-05-07,NAT,2.16,2.18,2.08,2.11,672736,1419472.96
2019-05-08,NAT,2.1,2.18,2.1,2.14,509545,1090426.3
2019-05-09,NAT,2.12,2.18,2.09,2.16,540096,1166607.36
2019-05-10,NAT,2.17,2.2,2.13,2.18,758707,1653981.26
2019-05-13,NAT,2.17,2.18,2.09,2.11,804807,1698142.77
2019-05-14,NAT,2.15,2.2,2.13,2.2,774022,1702848.4
2019-05-15,NAT,2.2,2.57,2.1994,2.4,4420458,10609099.2
2019-05-16,NAT,2.48,2.7,2.47,2.65,3218232,8528314.8
2019-05-17,NAT,2.66,2.76,2.58,2.58,1641650,4235457
2019-05-20,NAT,2.59,2.74,2.55,2.69,1056074,2840839.06
2019-05-21,NAT,2.71,2.75,2.57,2.61,1139942,2975248.62
2019-05-22,NAT,2.64,2.65,2.46,2.47,1139127,2813643.69
2019-05-23,NAT,2.41,2.44,2.275,2.38,1316844,3134088.72
2019-05-24,NAT,2.35,2.4,2.25,2.285,814394,1860890.29
2019-05-28,NAT,2.29,2.35,2.195,2.21,913583,2019018.43
2019-05-29,NAT,2.19,2.22,2.13,2.15,657311,1413218.65
2019-05-30,NAT,2.15,2.18,2.0991,2.12,960391,2036028.92
2019-05-31,NAT,2.09,2.09,2.01,2.035,1183582,2408589.37
2019-06-03,NAT,2.04,2.075,2.01,2.04,800577,1633177.08
2019-06-04,NAT,2.03,2.135,2.03,2.07,704673,1458673.11
2019-06-05,NAT,2.08,2.095,2,2.03,1012706,2055793.18
2019-06-06,NAT,2.03,2.075,2,2.04,866233,1767115.32
2019-06-07,NAT,2.04,2.11,2.03,2.09,886784,1853378.56
2019-06-10,NAT,2.11,2.11,2.02,2.04,955987,1950213.48
2019-06-11,NAT,2.06,2.06,2.01,2.025,1105589,2238817.725
2019-06-12,NAT,2.04,2.07,2.0095,2.04,1657976,3382271.04
2019-06-13,NAT,2.12,2.3,2.09,2.29,2332297,5340960.13
2019-06-14,NAT,2.3,2.34,2.19,2.19,981486,2149454.34
2019-06-17,NAT,2.18,2.19,2.12,2.13,503723,1072929.99
2019-06-18,NAT,2.15,2.2,2.12,2.16,542068,1170866.88
2019-06-19,NAT,2.14,2.2,2.1399,2.19,505685,1107450.15
2019-06-20,NAT,2.21,2.215,2.1301,2.15,499562,1074058.3
2019-06-21,NAT,2.14,2.2,2.13,2.17,740100,1606017
2019-06-24,NAT,2.15,2.18,2.12,2.15,554064,1191237.6
2019-06-25,NAT,2.13,2.19,2.12,2.155,758446,1634451.13
2019-06-26,NAT,2.16,2.21,2.13,2.205,785876,1732856.58
2019-06-27,NAT,2.2,2.25,2.19,2.24,534788,1197925.12
2019-06-28,NAT,2.2338,2.35,2.2338,2.34,838330,1961692.2
2019-07-01,NAT,2.35,2.42,2.3,2.34,885569,2072231.46
2019-07-02,NAT,2.34,2.34,2.2,2.28,740441,1688205.48
2019-07-03,NAT,2.28,2.28,2.22,2.24,291721,653455.04
2019-07-05,NAT,2.22,2.28,2.19,2.26,422747,955408.22
2019-07-08,NAT,2.25,2.37,2.25,2.33,979063,2281216.79
2019-07-09,NAT,2.32,2.35,2.26,2.35,445142,1046083.7
2019-07-10,NAT,2.36,2.425,2.35,2.415,623844,1506583.26
2019-07-11,NAT,2.41,2.43,2.34,2.34,403989,945334.26
2019-07-12,NAT,2.33,2.34,2.25,2.27,592460,1344884.2
2019-07-15,NAT,2.27,2.27,2.17,2.23,653469,1457235.87
2019-07-16,NAT,2.22,2.31,2.22,2.26,484403,1094750.78
2019-07-17,NAT,2.25,2.25,2.13,2.15,842017,1810336.55
2019-07-18,NAT,2.15,2.17,2.11,2.13,486072,1035333.36
2019-07-19,NAT,2.12,2.15,2.08,2.09,1034413,2161923.17
2019-07-22,NAT,2.1,2.19,2.1,2.18,884083,1927300.94
2019-07-23,NAT,2.19,2.2,2.15,2.17,482172,1046313.24
2019-07-24,NAT,2.17,2.21,2.14,2.19,351384,769530.96
2019-07-25,NAT,2.19,2.19,2.11,2.11,549880,1160246.8
2019-07-26,NAT,2.12,2.16,2.11,2.11,420141,886497.51
2019-07-29,NAT,2.11,2.14,2.04,2.04,908704,1853756.16
2019-07-30,NAT,2.04,2.1,2.01,2.07,590838,1223034.66
2019-07-31,NAT,2.05,2.1,2.01,2.02,655426,1323960.52
2019-08-01,NAT,2.01,2.06,1.96,2,1365726,2731452
2019-08-02,NAT,2,2,1.95,1.98,1075079,2128656.42
2019-08-05,NAT,1.98,1.98,1.87,1.895,2007217,3803676.215
2019-08-06,NAT,1.9,1.94,1.86,1.93,1150687,2220825.91
2019-08-07,NAT,1.92,1.9424,1.85,1.88,1061835,1996249.8
2019-08-08,NAT,1.9,1.915,1.85,1.9,1512278,2873328.2
2019-08-09,NAT,1.94,1.97,1.87,1.88,1007555,1894203.4
2019-08-12,NAT,1.87,1.87,1.8,1.83,1065172,1949264.76
2019-08-13,NAT,1.8,1.89,1.8,1.86,816162,1518061.32
2019-08-14,NAT,1.83,1.85,1.815,1.83,1494102,2734206.66
2019-08-15,NAT,1.83,1.84,1.75,1.7588,1468923,2583541.7724
2019-08-16,NAT,1.77,1.8,1.71,1.76,3087351,5433737.76
2019-08-19,NAT,1.79,1.93,1.79,1.86,1492269,2775620.34
2019-08-20,NAT,1.88,1.9,1.86,1.895,642654,1217829.33
2019-08-21,NAT,1.91,2.01,1.88,1.98,1183182,2342700.36
2019-08-22,NAT,2.01,2.03,1.96,1.97,1694183,3337540.51
2019-08-23,NAT,1.97,1.97,1.81,1.825,916616,1672824.2
2019-08-26,NAT,1.83,1.88,1.8,1.86,514262,956527.32
2019-08-27,NAT,1.87,1.87,1.77,1.8,928289,1670920.2
2019-08-28,NAT,1.81,1.865,1.8,1.835,511568,938727.28
2019-08-29,NAT,1.84,1.85,1.81,1.83,453020,829026.6
2019-08-30,NAT,1.82,1.84,1.77,1.78,423876,754499.28
2019-09-03,NAT,1.77,1.78,1.66,1.71,1661663,2841443.73
2019-09-04,NAT,1.72,1.8,1.72,1.78,575822,1024963.16
2019-09-05,NAT,1.78,1.9,1.78,1.83,1190547,2178701.01
2019-09-06,NAT,1.83,1.83,1.77,1.78,679335,1209216.3
2019-09-09,NAT,1.8,1.835,1.79,1.8,960937,1729686.6
2019-09-10,NAT,1.81,1.98,1.81,1.92,1443985,2772451.2
2019-09-11,NAT,1.98,1.99,1.895,1.98,1026752,2032968.96
2019-09-12,NAT,1.97,2.1,1.95,2,1460604,2921208
2019-09-13,NAT,1.99,2.07,1.98,2.04,964325,1967223
2019-09-16,NAT,2.1,2.17,2.05,2.07,1445921,2993056.47
2019-09-17,NAT,2.06,2.06,1.94,2.02,823302,1663070.04
2019-09-18,NAT,2.01,2.03,1.96,2,541328,1082656
2019-09-19,NAT,2,2.065,2,2,580580,1161160
2019-09-20,NAT,2,2.07,2,2.0167,1171502,2362568.0834
2019-09-23,NAT,2.04,2.2,2.03,2.0747,3133866,6501831.7902
2019-09-24,NAT,2.05,2.05,1.9,1.91,2459924,4698454.84
2019-09-25,NAT,1.91,2.12,1.91,2.09,2881139,6021580.51
2019-09-26,NAT,2.14,2.21,2.04,2.13,3375715,7190272.95
2019-09-27,NAT,2.13,2.3,2.127,2.17,2675606,5806065.02
2019-09-30,NAT,2.17,2.2,2.12,2.16,1214572,2623475.52
2019-10-01,NAT,2.18,2.29,2.17,2.185,1379671,3014581.135
2019-10-02,NAT,2.18,2.23,2.1,2.21,1677718,3707756.78
2019-10-03,NAT,2.21,2.34,2.21,2.33,1906612,4442405.96
2019-10-04,NAT,2.35,2.79,2.33,2.78,6277543,17451569.54
2019-10-07,NAT,2.89,3.17,2.79,3.09,7800934,24104886.06
2019-10-08,NAT,3.19,3.73,3.07,3.71,16738668,62100458.28
2019-10-09,NAT,3.7,4.0477,3.47,3.83,18386289,70419486.87
2019-10-10,NAT,3.58,3.98,3.53,3.85,9732050,37468392.5
2019-10-11,NAT,4.05,4.28,3.94,4.13,10996003,45413492.39
2019-10-14,NAT,4.187,4.47,4.06,4.2,8622373,36213966.6
2019-10-15,NAT,4.13,4.28,3.83,3.87,8783339,33991521.93
2019-10-16,NAT,3.84,4.07,3.8,4,6255033,25020132
2019-10-17,NAT,4.06,4.105,3.86,3.94,3688778,14533785.32
2019-10-18,NAT,3.98,4.1,3.95,4,2327025,9308100
2019-10-21,NAT,4.01,4.035,3.895,3.95,2388378,9434093.1
2019-10-22,NAT,3.95,4.05,3.8301,3.99,2722854,10864187.46
2019-10-23,NAT,4.02,4.32,3.9,4.22,5161460,21781361.2
2019-10-24,NAT,4.22,4.28,3.7,3.81,6507064,24791913.84
2019-10-25,NAT,3.9,3.93,3.74,3.745,2265385,8483866.825
2019-10-28,NAT,3.71,3.93,3.7,3.75,2064832,7743120
2019-10-29,NAT,3.73,3.81,3.68,3.78,1800658,6806487.24
2019-10-30,NAT,3.74,3.83,3.64,3.81,1963569,7481197.89
2019-10-31,NAT,3.53,3.605,3.45,3.57,2156693,7699394.01
2019-11-01,NAT,3.59,3.64,3.45,3.6,1373272,4943779.2
2019-11-04,NAT,3.62,3.705,3.59,3.65,1537441,5611659.65
2019-11-05,NAT,3.8,3.83,3.47,3.51,2517226,8835463.26
2019-11-06,NAT,3.51,3.53,3.33,3.425,2094751,7174522.175
2019-11-07,NAT,3.47,3.47,3.25,3.33,2719388,9055562.04
2019-11-08,NAT,3.29,3.37,3.24,3.28,1452904,4765525.12
2019-11-11,NAT,3.24,3.395,3.15,3.36,1764545,5928871.2
2019-11-12,NAT,3.33,3.53,3.3,3.45,1883710,6498799.5
2019-11-13,NAT,3.45,3.52,3.33,3.37,997837,3362710.69
2019-11-14,NAT,3.4,3.58,3.39,3.44,1649505,5674297.2
2019-11-15,NAT,3.47,3.64,3.42,3.58,1686268,6036839.44
2019-11-18,NAT,3.58,3.59,3.34,3.4,2040356,6937210.4
2019-11-19,NAT,3.39,3.62,3.29,3.52,2567586,9037902.72
2019-11-20,NAT,3.56,3.83,3.55,3.65,2786734,10171579.1
2019-11-21,NAT,3.66,3.79,3.63,3.685,2007017,7395857.645
2019-11-22,NAT,3.72,3.79,3.61,3.695,1753984,6480970.88
2019-11-25,NAT,3.6,3.875,3.51,3.71,3488734,12943203.14
2019-11-26,NAT,3.69,3.72,3.6,3.6,2057710,7407756
2019-11-27,NAT,3.64,3.65,3.5702,3.59,1345520,4830416.8
2019-11-29,NAT,3.6,3.695,3.52,3.61,1452878,5244889.58
2019-12-02,NAT,3.63,3.64,3.48,3.53,1788551,6313585.03
2019-12-03,NAT,3.52,3.52,3.42,3.49,2572053,8976464.97
2019-12-04,NAT,3.5,3.55,3.46,3.47,1607531,5578132.57
2019-12-05,NAT,3.6,3.77,3.54,3.7,3625718,13415156.6
2019-12-06,NAT,3.78,4,3.78,4,3955349,15821396
2019-12-09,NAT,4.06,4.19,4,4.16,4121569,17145727.04
2019-12-10,NAT,4.15,4.32,4.08,4.13,2630826,10865311.38
2019-12-11,NAT,4.11,4.1399,3.94,4.13,2322481,9591846.53
2019-12-12,NAT,4.08,4.18,4.03,4.115,2975016,12242190.84
2019-12-13,NAT,4.1,4.135,4.04,4.075,2255718,9192050.85
2019-12-16,NAT,4.09,4.25,4.07,4.23,2993596,12662911.08
2019-12-17,NAT,4.24,4.315,4.17,4.22,1557706,6573519.32
2019-12-18,NAT,4.23,4.49,4.2,4.46,4606062,20543036.52
2019-12-19,NAT,4.46,4.89,4.46,4.86,5102381,24797571.66
2019-12-20,NAT,4.82,4.955,4.82,4.87,4024050,19597123.5
2019-12-23,NAT,4.95,5.08,4.85,4.871,3574604,17411896.084
2019-12-24,NAT,4.85,4.92,4.7347,4.86,1353837,6579647.82
2019-12-26,NAT,4.9,5.17,4.88,5.04,2761154,13916216.16
2019-12-27,NAT,5.04,5.08,4.76,4.82,2835004,13664719.28
2019-12-30,NAT,4.81,4.98,4.81,4.86,2009698,9767132.28
2019-12-31,NAT,4.82,4.97,4.78,4.92,1314576,6467713.92
2020-01-02,NAT,4.95,4.98,4.805,4.84,1603973,7763229.32
2020-01-03,NAT,4.87,5.15,4.86,5.05,3467428,17510511.4
2020-01-06,NAT,5.1,5.15,4.94,5.03,2121437,10670828.11
2020-01-07,NAT,5.02,5.15,4.96,5.13,2463117,12635790.21
2020-01-08,NAT,5.17,5.28,4.74,4.87,5353370,26070911.9
2020-01-09,NAT,4.89,5.02,4.775,4.98,2497386,12436982.28
2020-01-10,NAT,4.92,4.92,4.6,4.65,3526060,16396179
2020-01-13,NAT,4.65,4.6672,4.43,4.5,3085344,13884048
2020-01-14,NAT,4.56,4.645,4.42,4.51,3282740,14805157.4
2020-01-15,NAT,4.47,4.47,4.11,4.43,5532923,24510848.89
2020-01-16,NAT,4.48,4.58,4.36,4.5,2831611,12742249.5
2020-01-17,NAT,4.55,4.75,4.5245,4.625,2474832,11446098
2020-01-21,NAT,4.55,4.56,4.4,4.43,3190403,14133485.29
2020-01-22,NAT,4.44,4.455,4.32,4.39,3146156,13811624.84
2020-01-23,NAT,4.31,4.415,4.16,4.34,4528533,19653833.22
2020-01-24,NAT,4.34,4.34,4.02,4.08,7593446,30981259.68
2020-01-27,NAT,3.9,4.01,3.71,3.9,3056889,11921867.1
2020-01-28,NAT,3.95,4.04,3.89,3.89,2171956,8448908.84
2020-01-29,NAT,3.92,3.94,3.76,3.78,2239059,8463643.02
2020-01-30,NAT,3.74,3.75,3.485,3.6,4314008,15530428.8
2020-01-31,NAT,3.58,3.625,3.35,3.38,3003271,10151055.98
2020-02-03,NAT,3.39,3.44,3.25,3.26,2625861,8560306.86
2020-02-04,NAT,3.28,3.51,3.28,3.37,2382100,8027677
2020-02-05,NAT,3.41,3.47,3.3831,3.43,1545872,5302340.96
2020-02-06,NAT,3.45,3.475,3.29,3.31,2678022,8864252.82
2020-02-07,NAT,3.27,3.355,3.245,3.26,1985651,6473222.26
2020-02-10,NAT,3.27,3.39,3.23,3.32,1563497,5190810.04
2020-02-11,NAT,3.46,3.64,3.46,3.51,2361644,8289370.44
2020-02-12,NAT,3.55,3.7234,3.51,3.56,2002392,7128515.52
2020-02-13,NAT,3.52,3.61,3.48,3.52,1108081,3900445.12
2020-02-14,NAT,3.54,3.58,3.41,3.44,1972454,6785241.76
2020-02-18,NAT,3.45,3.532,3.25,3.27,2718813,8890518.51
2020-02-19,NAT,3.31,3.35,3.245,3.33,2255469,7510711.77
2020-02-20,NAT,3.32,3.42,3.2799,3.36,2337107,7852679.52
2020-02-21,NAT,3.32,3.35,3.15,3.27,2184548,7143471.96
2020-02-24,NAT,3.06,3.08,2.955,2.98,2870975,8555505.5
2020-02-25,NAT,3.01,3.02,2.82,2.83,2959743,8376072.69
2020-02-26,NAT,2.86,2.99,2.78,2.91,2316718,6741649.38
2020-02-27,NAT,2.7,3.05,2.69,2.97,3675824,10917197.28
2020-02-28,NAT,2.88,3.23,2.88,3.23,3652737,11798340.51
2020-03-02,NAT,3.24,3.26,2.995,3.18,1925995,6124664.1
2020-03-03,NAT,3.15,3.25,2.93,3.01,1556656,4685534.56
2020-03-04,NAT,3.07,3.11,2.96,3.01,907863,2732667.63
2020-03-05,NAT,2.88,2.94,2.63,2.66,2123494,5648494.04
2020-03-06,NAT,2.53,2.75,2.53,2.72,2124162,5777720.64
2020-03-09,NAT,2.73,3.04,2.63,2.65,3001686,7954467.9
2020-03-10,NAT,2.87,3.5,2.83,3.43,5504055,18878908.65
2020-03-11,NAT,3.46,3.67,3.11,3.16,3726192,11774766.72
2020-03-12,NAT,2.9,3.13,2.6,2.74,2888342,7914057.08
2020-03-13,NAT,3.1202,3.21,2.85,3.155,3491010,11014136.55
2020-03-16,NAT,2.95,3.08,2.5,2.5,3397619,8494047.5
2020-03-17,NAT,2.85,2.87,2.55,2.61,4590361,11980842.21
2020-03-18,NAT,2.7,2.7899,2.33,2.61,3287996,8581669.56
2020-03-19,NAT,2.6,2.76,2.35,2.7,2811004,7589710.8
2020-03-20,NAT,2.75,2.8,2.4101,2.47,3118701,7703191.47
2020-03-23,NAT,2.4,2.67,2.3,2.55,2680562,6835433.1
2020-03-24,NAT,2.81,3.24,2.8001,3.21,4797997,15401570.37
2020-03-25,NAT,3.3,3.635,3.15,3.205,4693279,15041959.195
2020-03-26,NAT,3.45,3.69,3.21,3.52,3581432,12606640.64
2020-03-27,NAT,3.5,4.24,3.33,4.04,6996250,28264850
2020-03-30,NAT,4.44,5,4.43,4.75,11001565,52257433.75
2020-03-31,NAT,4.59,4.61,4.3302,4.52,5872113,26541950.76
2020-04-01,NAT,4.55,4.89,4.3,4.39,5555801,24389966.39
2020-04-02,NAT,4.38,4.42,3.18,3.75,7760166,29100622.5
2020-04-03,NAT,3.5,3.82,3.26,3.465,4612552,15982492.68
2020-04-06,NAT,3.82,3.825,3.38,3.53,3113137,10989373.61
2020-04-07,NAT,3.62,3.62,3.33,3.455,3795635,13113918.925
2020-04-08,NAT,3.57,3.76,3.46,3.5,3741261,13094413.5
2020-04-09,NAT,3.53,3.9,3.27,3.81,5859853,22326039.93
2020-04-13,NAT,4,4.1403,3.62,3.74,4221535,15788540.9
2020-04-14,NAT,3.84,3.94,3.76,3.83,2850870,10918832.1
2020-04-15,NAT,3.84,4.04,3.74,3.88,3314526,12860360.88
2020-04-16,NAT,4,4.08,3.81,3.93,3577377,14059091.61
2020-04-17,NAT,4,4.12,3.95,4.02,2850772,11460103.44
2020-04-20,NAT,4.37,4.97,4.1,4.7966,15482799,74264793.6834
2020-04-21,NAT,5.43,5.8,4.91,5.08,24295493,123421104.44
2020-04-22,NAT,5.41,5.45,4.95,5.21,9509086,49542338.06
2020-04-23,NAT,5.83,5.88,5.22,5.45,23151411,126175189.95
2020-04-24,NAT,5.53,5.89,5.49,5.85,17232985,100812962.25
2020-04-27,NAT,6.54,7.25,6.45,7.21,59793457,431110824.97
2020-04-28,NAT,8.03,9,7.05,7.34,108195803,794157194.02
2020-04-29,NAT,6.87,6.93,6,6.28,56058256,352045847.68
2020-04-30,NAT,6.02,6.49,5.8,6.015,20932667,125909992.005
2020-05-01,NAT,6,6.3827,5.83,6.1,21533167,131352318.7
2020-05-04,NAT,5.95,6.08,5.79,6.055,16529685,100087242.675
2020-05-05,NAT,5.91,5.95,5.2,5.2427,20590795,107951360.9465
2020-05-06,NAT,5.31,5.34,4.92,4.965,15301243,75970671.495
2020-05-07,NAT,5.05,5.33,4.71,5.29,16899180,89396662.2
